Forest type,Plot,Core,Data type,Date,Date of previous collection,Days between collections,"CoarseRoots, Mg C ha-1 year-1","FineRoots, Mg C ha-1 year-1",Remarsk
Logged,Tower,3,NPP,07/07/2014,19/02/2014,138,0,4.47876684582775,
Logged,Tower,4,NPP,07/07/2014,19/02/2014,138,0,1.06500935236608,
Logged,Tower,4,Stock,07/07/2014,,,0,2.98726722068904,
Logged,Tower,5,NPP,07/07/2014,19/02/2014,138,0,4.78472648323568,
Logged,Tower,5,Stock,07/07/2014,,,0,3.04184997429212,
Logged,Tower,6,NPP,07/07/2014,19/02/2014,138,0,0.485632036558797,
Logged,Tower,6,Stock,07/07/2014,,,0,1.38961623746068,
Logged,Tower,7,NPP,07/07/2014,19/02/2014,138,0,4.12824752008842,
Logged,Tower,8,NPP,07/07/2014,19/02/2014,138,0,3.93761643571336,
Logged,Tower,9,NPP,07/07/2014,19/02/2014,138,0,1.25256166240959,
Logged,Tower,10,NPP,07/07/2014,19/02/2014,138,0,0.554543594679641,
Logged,Tower,11,NPP,07/07/2014,19/02/2014,138,0.539358418255868,1.54290214295828,
Logged,Tower,12,NPP,07/07/2014,19/02/2014,138,0,0.935268699657935,
Logged,Tower,13,NPP,07/07/2014,19/02/2014,138,0,2.47760813596117,
Logged,Tower,14,NPP,07/07/2014,19/02/2014,138,0,0.755254453342295,
Logged,Tower,15,NPP,07/07/2014,19/02/2014,138,0,3.25565596499086,
Logged,Tower,16,NPP,07/07/2014,19/02/2014,138,0,1.02933249150517,
Logged,LF,9,NPP,09/07/2014,18/02/2014,141,0.035367765131532,1.25837246632297,
Logged,LF,10,NPP,09/07/2014,18/02/2014,141,0,0,Core empty
Logged,LF,11,NPP,09/07/2014,18/02/2014,141,0,3.3959089965858,
Logged,LF,12,NPP,09/07/2014,18/02/2014,141,0,0.616065628163426,
Logged,LF,13,NPP,09/07/2014,18/02/2014,141,0,13.1775843075953,
Logged,LF,14,NPP,09/07/2014,18/02/2014,141,0,0.516339047396553,
Logged,LF,15,NPP,09/07/2014,18/02/2014,141,0,1.43162574159217,
Logged,LF,16,NPP,09/07/2014,18/02/2014,141,0,0.870318182564239,
Logged,LF,1,NPP,11/07/2014,18/02/2014,143,0,3.77272620115415,
Logged,LF,2,NPP,11/07/2014,18/02/2014,143,0,5.92564247695529,
Logged,LF,3,NPP,11/07/2014,18/02/2014,143,0,1.73269682822269,
Logged,LF,4,NPP,11/07/2014,18/02/2014,143,1.52523487129733,10.2996631858656,
Logged,LF,4,Stock,11/07/2014,,,9.51834979102363,3.9671465129903,
Logged,LF,5,NPP,11/07/2014,18/02/2014,143,0,5.014614849909,
Logged,LF,5,Stock,11/07/2014,,,10.0886550037696,7.61887179718112,
Logged,LF,6,NPP,11/07/2014,18/02/2014,143,1.94964805287572,1.49264466746009,
Logged,LF,6,Stock,11/07/2014,,,0.968192570475697,1.0929841929658,
Logged,LF,7,NPP,11/07/2014,18/02/2014,143,0,1.88048900197159,
Logged,LF,8,NPP,11/07/2014,18/02/2014,143,0,0.412412937000706,
Logged,E,1,NPP,16/07/2014,17/02/2014,149,0,1.31712470582791,
Logged,E,2,NPP,16/07/2014,17/02/2014,149,0,0.891904888342737,
Logged,E,3,NPP,16/07/2014,17/02/2014,149,0,1.9698545622405,
Logged,E,4,NPP,16/07/2014,17/02/2014,149,0,0,Core empty
Logged,E,5,NPP,16/07/2014,17/02/2014,149,0,3.19204894724516,
Logged,E,6,NPP,16/07/2014,17/02/2014,149,0,5.87728834884446,
Logged,E,7,NPP,16/07/2014,17/02/2014,149,0,0.512370893303275,
Logged,E,7,Stock,16/07/2014,,,0,1.03088281836547,
Logged,E,8,NPP,16/07/2014,17/02/2014,149,0,0,Core empty
Logged,E,8,Stock,16/07/2014,,,11.3795784310705,3.69737230663669,
Logged,E,9,NPP,16/07/2014,17/02/2014,149,0,7.48722148963099,
Logged,E,9,Stock,16/07/2014,,,0.380203475163972,2.69566398607136,
Logged,E,10,NPP,16/07/2014,17/02/2014,149,0,1.42475057413303,
Logged,E,11,NPP,16/07/2014,17/02/2014,149,0,1.81517534126088,
Logged,E,12,NPP,16/07/2014,17/02/2014,149,0,6.98381959420592,
Logged,E,13,NPP,16/07/2014,17/02/2014,149,0,0.645207791567087,
Logged,E,14,NPP,16/07/2014,17/02/2014,149,0,3.18030277680503,
Logged,E,15,NPP,16/07/2014,17/02/2014,149,0,7.97530716238941,
Logged,E,16,NPP,16/07/2014,17/02/2014,149,0,1.25547803649049,
Logged,B North,1,NPP,21/07/2014,20/02/2014,151,0,0,Core empty
Logged,B North,2,NPP,21/07/2014,20/02/2014,151,0,0,Core empty
Logged,B North,3,NPP,21/07/2014,20/02/2014,151,0,6.82503633041292,
Logged,B North,4,NPP,21/07/2014,20/02/2014,151,0,0.300267099901478,
Logged,B North,5,NPP,21/07/2014,20/02/2014,151,0,12.0033827942858,
Logged,B North,6,NPP,21/07/2014,20/02/2014,151,0,0.740987042258722,
Logged,B North,7,NPP,21/07/2014,20/02/2014,151,0,1.74988406908631,
Logged,B North,7,Stock,21/07/2014,,,1.49428807680724,3.10245488520807,
Logged,B North,8,NPP,21/07/2014,20/02/2014,151,0,0.469167343596059,
Logged,B North,8,Stock,21/07/2014,,,0,0.255519443280855,
Logged,B North,9,NPP,21/07/2014,20/02/2014,151,0,0.262733712413793,
Logged,B North,9,Stock,21/07/2014,,,0,2.00842980319112,
Logged,B North,10,NPP,21/07/2014,20/02/2014,151,0,2.36484846559825,
Logged,B North,11,NPP,21/07/2014,20/02/2014,151,0,3.60320519881773,
Logged,B North,12,NPP,21/07/2014,20/02/2014,151,0,1.04808758712145,
Logged,B North,13,NPP,21/07/2014,20/02/2014,151,0,1.31457480283873,
Logged,B North,14,NPP,21/07/2014,20/02/2014,151,0,1.63689124370517,
Logged,B North,15,NPP,21/07/2014,20/02/2014,151,0,1.73629510778564,
Logged,B North,16,NPP,21/07/2014,20/02/2014,151,0,0,Core empty
Logged,B South,1,NPP,23/07/2014,21/02/2014,152,0,1.26496453479615,
Logged,B South,2,NPP,23/07/2014,21/02/2014,152,0,1.7560208069961,
Logged,B South,3,NPP,23/07/2014,21/02/2014,152,0,1.06864068912559,
Logged,B South,4,NPP,23/07/2014,21/02/2014,152,0,0.743871308877112,
Logged,B South,4,Stock,23/07/2014,,,0.658724625574789,1.45587177523517,
Logged,B South,5,NPP,23/07/2014,21/02/2014,152,0,0.630891207422353,
Logged,B South,5,Stock,23/07/2014,,,0,0.392469882657417,
Logged,B South,6,NPP,23/07/2014,21/02/2014,152,0,1.51986293598056,
Logged,B South,6,Stock,23/07/2014,,,0,0.701638876033948,
Logged,B South,7,NPP,23/07/2014,21/02/2014,152,0,0.373273026474605,
Logged,B South,8,NPP,23/07/2014,21/02/2014,152,0,0.643824042354648,
Logged,B South,9,NPP,23/07/2014,21/02/2014,152,0,0.354609375150875,
Logged,B South,10,NPP,23/07/2014,21/02/2014,152,0,0.896534264267958,
Logged,B South,11,NPP,23/07/2014,21/02/2014,152,0,1.8209220764874,
Logged,B South,12,NPP,23/07/2014,21/02/2014,152,0,0.577744909070448,
Logged,B South,13,NPP,23/07/2014,21/02/2014,152,0,2.78670348903504,
Logged,B South,14,NPP,23/07/2014,21/02/2014,152,0,1.18153235605505,
Logged,B South,15,NPP,23/07/2014,21/02/2014,152,0,3.32596456536675,
Logged,B South,16,NPP,23/07/2014,21/02/2014,152,0,0.657375921684385,
Old-growth,Belian,1,NPP,16/08/2014,15/03/2014,154,0,3.66516452012565,
Old-growth,Belian,2,NPP,16/08/2014,15/03/2014,154,0,0.129229522385364,
Old-growth,Belian,3,NPP,16/08/2014,15/03/2014,154,0,0.719993053289886,
Old-growth,Belian,4,NPP,16/08/2014,15/03/2014,154,0,6.0255264685271,
Old-growth,Belian,5,NPP,16/08/2014,15/03/2014,154,0,1.17393666629297,
Old-growth,Belian,6,NPP,16/08/2014,15/03/2014,154,0,3.45757056598953,
Old-growth,Belian,7,NPP,16/08/2014,15/03/2014,154,0,0.715542412783182,
Old-growth,Belian,7,Stock,16/08/2014,,,5.93736357145598,4.54877610603459,
Old-growth,Belian,8,NPP,16/08/2014,15/03/2014,154,0,1.10786696205334,
Old-growth,Belian,8,Stock,16/08/2014,,,3.74898310394242,4.92164587450774,
Old-growth,Belian,9,NPP,16/08/2014,15/03/2014,154,0,0.361114357907089,
Old-growth,Belian,9,Stock,16/08/2014,,,2.27679988034239,2.73451103834575,
Old-growth,Belian,10,NPP,16/08/2014,15/03/2014,154,0,0,Core empty
Old-growth,Belian,11,NPP,16/08/2014,15/03/2014,154,0,0.748338890260695,
Old-growth,Belian,12,NPP,16/08/2014,15/03/2014,154,0,1.01237147361017,
Old-growth,Belian,13,NPP,16/08/2014,15/03/2014,154,0,0.315071643993732,
Old-growth,Belian,14,NPP,16/08/2014,15/03/2014,154,0,0.177205931418934,
Old-growth,Belian,15,NPP,16/08/2014,15/03/2014,154,0,0.511940705966211,
Old-growth,Belian,16,NPP,16/08/2014,15/03/2014,154,0,0.018461360340766,
Old-growth,Seraya,1,NPP,28/08/2014,19/03/2014,162,0,2.3018547165587,
Old-growth,Seraya,2,NPP,28/08/2014,19/03/2014,162,0,0,Core empty
Old-growth,Seraya,3,NPP,28/08/2014,19/03/2014,162,0,1.06282277784135,
Old-growth,Seraya,4,NPP,28/08/2014,19/03/2014,162,0,0.65495308390235,
Old-growth,Seraya,5,NPP,28/08/2014,19/03/2014,162,0.11494523667748,5.9435397027845,
Old-growth,Seraya,6,NPP,28/08/2014,19/03/2014,162,0,2.19057061400202,
Old-growth,Seraya,7,NPP,28/08/2014,19/03/2014,162,0,5.35592222612737,
Old-growth,Seraya,7,Stock,28/08/2014,,,1.24671372088651,3.67844279271934,
Old-growth,Seraya,8,NPP,28/08/2014,19/03/2014,162,0,0.035398692808981,
Old-growth,Seraya,8,Stock,28/08/2014,,,0,1.7545637905378,
Old-growth,Seraya,9,NPP,28/08/2014,19/03/2014,162,0,1.14852895744762,
Old-growth,Seraya,9,Stock,28/08/2014,,,0.5747261833874,1.43725040943527,
Old-growth,Seraya,10,NPP,28/08/2014,19/03/2014,162,0,0.932238929312082,
Old-growth,Seraya,11,NPP,28/08/2014,19/03/2014,162,0,3.20256032515541,
Old-growth,Seraya,12,NPP,28/08/2014,19/03/2014,162,0,2.49196638529033,
Old-growth,Seraya,13,NPP,28/08/2014,19/03/2014,162,0,0.232808136493962,
Old-growth,Seraya,14,NPP,28/08/2014,19/03/2014,162,0,4.50031248121089,
Old-growth,Seraya,15,NPP,28/08/2014,19/03/2014,162,0,0.755082878199978,
Old-growth,Seraya,16,NPP,28/08/2014,19/03/2014,162,0,1.13300171210506,
Old-growth,Belian,1,NPP,10/10/2014,16/08/2014,55,0,0.417376388619638,
Old-growth,Belian,2,NPP,10/10/2014,16/08/2014,55,0,0.451453521847585,
Old-growth,Belian,3,NPP,10/10/2014,16/08/2014,55,0,1.53494197428179,
Old-growth,Belian,4,NPP,10/10/2014,16/08/2014,55,0,0.767470987140894,
Old-growth,Belian,5,NPP,10/10/2014,16/08/2014,55,0,0.722325634956136,
Old-growth,Belian,6,NPP,10/10/2014,16/08/2014,55,0,0.406308169662826,
Old-growth,Belian,7,NPP,10/10/2014,16/08/2014,55,0,0.948052395879928,
Old-growth,Belian,8,NPP,10/10/2014,16/08/2014,55,0,0.722325634956136,
Old-growth,Belian,9,NPP,10/10/2014,16/08/2014,55,0,1.309215213358,
Old-growth,Belian,10,NPP,10/10/2014,16/08/2014,55,0,0,Core empty
Old-growth,Belian,11,NPP,10/10/2014,16/08/2014,55,0,3.97279099225875,
Old-growth,Belian,12,NPP,10/10/2014,16/08/2014,55,0,2.88930253982454,
Old-growth,Belian,13,NPP,10/10/2014,16/08/2014,55,0,0,Core empty
Old-growth,Belian,14,NPP,10/10/2014,16/08/2014,55,0,6.10337447262438,
Old-growth,Belian,15,NPP,10/10/2014,16/08/2014,55,0,0.722325634956136,
Old-growth,Belian,16,NPP,10/10/2014,16/08/2014,55,0,0.270872113108551,
Old-growth,Seraya,1,NPP,16/10/2014,28/08/2014,49,0,0.902792863405012,
Old-growth,Seraya,2,NPP,16/10/2014,28/08/2014,49,0,2.00620636312225,
Old-growth,Seraya,3,NPP,16/10/2014,28/08/2014,49,0,1.55480993141974,
Old-growth,Seraya,4,NPP,16/10/2014,28/08/2014,49,0,2.00620636312225,
Old-growth,Seraya,5,NPP,16/10/2014,28/08/2014,49,0,4.36349883979089,
Old-growth,Seraya,6,NPP,16/10/2014,28/08/2014,49,0,1.20372381787335,
Old-growth,Seraya,7,NPP,16/10/2014,28/08/2014,49,0,0.300930954468337,
Old-growth,Seraya,8,NPP,16/10/2014,28/08/2014,49,0,1.6049650904978,
Old-growth,Seraya,9,NPP,16/10/2014,28/08/2014,49,0,1.49843207391977,
Old-growth,Seraya,10,NPP,16/10/2014,28/08/2014,49,0,0.501551590780562,
Old-growth,Seraya,11,NPP,16/10/2014,28/08/2014,49,0,5.78044741605932,
Old-growth,Seraya,12,NPP,16/10/2014,28/08/2014,49,0,0.601861908936675,
Old-growth,Seraya,13,NPP,16/10/2014,28/08/2014,49,0,0.200620636312225,
Old-growth,Seraya,14,NPP,16/10/2014,28/08/2014,49,0,2.60806827205892,
Old-growth,Seraya,15,NPP,16/10/2014,28/08/2014,49,0,0.601861908936675,
Old-growth,Seraya,16,NPP,16/10/2014,28/08/2014,49,0,0.8024825452489,
Logged,Tower,1,NPP,23/10/2014,07/07/2014,108,0,0.735324810607708,
Logged,Tower,2,NPP,23/10/2014,07/07/2014,108,0,1.4194935310285,
Logged,Tower,3,NPP,23/10/2014,07/07/2014,108,0,0.69729506787365,
Logged,Tower,4,NPP,23/10/2014,07/07/2014,108,0,0.498067905624036,
Logged,Tower,5,NPP,23/10/2014,07/07/2014,108,0.008841941282883,0.965088890185621,
Logged,Tower,6,NPP,23/10/2014,07/07/2014,108,0,0,Core empty
Logged,Tower,7,NPP,23/10/2014,07/07/2014,108,0,0,Core empty
Logged,Tower,8,NPP,23/10/2014,07/07/2014,108,0,0.345531129279122,
Logged,Tower,9,NPP,23/10/2014,07/07/2014,108,0,4.49188042367916,
Logged,Tower,10,NPP,23/10/2014,07/07/2014,108,0,2.98355879846301,
Logged,Tower,11,NPP,23/10/2014,07/07/2014,108,0,4.43706677217141,
Logged,Tower,12,NPP,23/10/2014,07/07/2014,108,0,2.75379169306735,
Logged,Tower,13,NPP,23/10/2014,07/07/2014,108,0,7.12145375957875,
Logged,Tower,14,NPP,23/10/2014,07/07/2014,108,0,6.19529119767854,
Logged,Tower,15,NPP,23/10/2014,07/07/2014,108,0,2.6656205872386,
Logged,Tower,16,NPP,23/10/2014,07/07/2014,108,0,3.94125536203885,
Logged,B South,1,NPP,24/10/2014,23/07/2014,93,0,1.77204415168361,
Logged,B South,2,NPP,24/10/2014,23/07/2014,93,0.415571240295505,2.29361406560158,
Logged,B South,3,NPP,24/10/2014,23/07/2014,93,0,0.311587759279247,
Logged,B South,4,NPP,24/10/2014,23/07/2014,93,0.238732414637843,8.02548818927403,
Logged,B South,5,NPP,24/10/2014,23/07/2014,93,0,1.30300335698594,
Logged,B South,6,NPP,24/10/2014,23/07/2014,93,0.075156500904506,1.7083665953452,
Logged,B South,7,NPP,24/10/2014,23/07/2014,93,0,0.453218558951632,
Logged,B South,8,NPP,24/10/2014,23/07/2014,93,0,0.113304639737908,
Logged,B South,9,NPP,24/10/2014,23/07/2014,93,0,0.509870878820586,
Logged,B South,10,NPP,24/10/2014,23/07/2014,93,0,0.339913919213724,
Logged,B South,11,NPP,24/10/2014,23/07/2014,93,0,0.991415597706694,
Logged,B South,12,NPP,24/10/2014,23/07/2014,93,0,0.396566239082678,
Logged,B South,13,NPP,24/10/2014,23/07/2014,93,0,1.61459111626519,
Logged,B South,14,NPP,24/10/2014,23/07/2014,93,0,0.169956959606862,
Logged,B South,15,NPP,24/10/2014,23/07/2014,93,0,0.339913919213724,
Logged,B South,16,NPP,24/10/2014,23/07/2014,93,0,0.113304639737908,
Logged,B North,1,NPP,27/10/2014,21/07/2014,98,0,0,Core empty
Logged,B North,2,NPP,27/10/2014,21/07/2014,98,0,0.189501963113032,
Logged,B North,3,NPP,27/10/2014,21/07/2014,98,0,1.5791688253335,
Logged,B North,4,NPP,27/10/2014,21/07/2014,98,0,1.32651374179123,
Logged,B North,5,NPP,27/10/2014,21/07/2014,98,0,0.514362471306802,
Logged,B North,6,NPP,27/10/2014,21/07/2014,98,0,1.99371429851691,
Logged,B North,7,NPP,27/10/2014,21/07/2014,98,0,0.379003926226065,
Logged,B North,8,NPP,27/10/2014,21/07/2014,98,0,0.406075635242212,
Logged,B North,9,NPP,27/10/2014,21/07/2014,98,0.198943678864869,2.80701310150299,
Logged,B North,10,NPP,27/10/2014,21/07/2014,98,0,2.59888406555016,
Logged,B North,11,NPP,27/10/2014,21/07/2014,98,0.004420970641442,4.56541514440339,
Logged,B North,12,NPP,27/10/2014,21/07/2014,98,0,4.14197147947056,
Logged,B North,13,NPP,27/10/2014,21/07/2014,98,0,1.25117488694373,
Logged,B North,14,NPP,27/10/2014,21/07/2014,98,0,1.0828683606459,
Logged,B North,15,NPP,27/10/2014,21/07/2014,98,0,0.135358545080737,
Logged,B North,16,NPP,27/10/2014,21/07/2014,98,0,1.6498101713246,
Logged,E,1,NPP,28/10/2014,16/07/2014,104,0.163575913733337,15.2211812845923,
Logged,E,2,NPP,28/10/2014,16/07/2014,104,0,3.19320229384414,
Logged,E,3,NPP,28/10/2014,16/07/2014,104,0,0.720215733371409,
Logged,E,4,NPP,28/10/2014,16/07/2014,104,0,2.10920321915912,
Logged,E,5,NPP,28/10/2014,16/07/2014,104,0,1.51759743817547,
Logged,E,6,NPP,28/10/2014,16/07/2014,104,0,3.00099378117977,
Logged,E,7,NPP,28/10/2014,16/07/2014,104,0,0,Core empty
Logged,E,8,NPP,28/10/2014,16/07/2014,104,0,0.411551847640805,
Logged,E,9,NPP,28/10/2014,16/07/2014,104,0,0.180053933342852,
Logged,E,10,NPP,28/10/2014,16/07/2014,104,0,0,Core empty
Logged,E,11,NPP,28/10/2014,16/07/2014,104,0.039788735772974,2.72653099062033,
Logged,E,12,NPP,28/10/2014,16/07/2014,104,0,2.62364302871013,
Logged,E,13,NPP,28/10/2014,16/07/2014,104,0,0,Core empty
Logged,E,14,NPP,28/10/2014,16/07/2014,104,0,0.462995828595905,
Logged,E,15,NPP,28/10/2014,16/07/2014,104,0,0,Core empty
Logged,E,16,NPP,28/10/2014,16/07/2014,104,0,0.334385876208154,
Logged,LF,1,NPP,31/10/2014,09/07/2014,114,0,0.9036487354669,
Logged,LF,2,NPP,31/10/2014,09/07/2014,114,0,0.261582528687787,
Logged,LF,3,NPP,31/10/2014,09/07/2014,114,0,0.047560459761416,
Logged,LF,4,NPP,31/10/2014,09/07/2014,114,0,0.356703448210618,
Logged,LF,5,NPP,31/10/2014,09/07/2014,114,2.82500023988114,20.7911225315935,
Logged,LF,6,NPP,31/10/2014,09/07/2014,114,0,1.11767080439327,
Logged,LF,7,NPP,31/10/2014,09/07/2014,114,0.05747261833874,7.89921607580229,
Logged,LF,8,NPP,31/10/2014,09/07/2014,114,0,0.190241839045663,
Logged,LF,9,NPP,31/10/2014,09/07/2014,114,0,0.071340689642124,
Logged,LF,10,NPP,31/10/2014,09/07/2014,114,0,1.53462851225609,
Logged,LF,11,NPP,31/10/2014,09/07/2014,114,0,1.85837910452997,
Logged,LF,12,NPP,31/10/2014,09/07/2014,114,0,0.861473372458874,
Logged,LF,13,NPP,31/10/2014,09/07/2014,114,0,4.39934252793096,
Logged,LF,14,NPP,31/10/2014,09/07/2014,114,0,2.06887999962159,
Logged,LF,15,NPP,31/10/2014,09/07/2014,114,0,1.56949517212672,
Logged,LF,16,NPP,31/10/2014,09/07/2014,114,0,1.59327540200743,
Logged,B North,1,NPP,13/12/2014,27/10/2014,47,0,1.30268524913414,
Logged,B North,2,NPP,13/12/2014,27/10/2014,47,0,2.44904826837219,
Logged,B North,3,NPP,13/12/2014,27/10/2014,47,0,0.260537049826828,
Logged,B North,4,NPP,13/12/2014,27/10/2014,47,0,1.25057783916878,
Logged,B North,5,NPP,13/12/2014,27/10/2014,47,0.167996884374778,4.27280761715998,
Logged,B North,6,NPP,13/12/2014,27/10/2014,47,0,2.76169272816438,
Logged,B North,7,NPP,13/12/2014,27/10/2014,47,0,2.24061862851072,
Logged,B North,8,NPP,13/12/2014,27/10/2014,47,0,0.312644459792194,
Logged,B North,9,NPP,13/12/2014,27/10/2014,47,0,4.06437797729852,
Logged,B North,10,NPP,13/12/2014,27/10/2014,47,0,2.18737315487428,
Logged,B North,11,NPP,13/12/2014,27/10/2014,47,0,18.0263699754574,
Logged,B North,12,NPP,13/12/2014,27/10/2014,47,0,1.09425560927268,
Logged,B North,13,NPP,13/12/2014,27/10/2014,47,0,4.61475303428043,
Logged,B North,14,NPP,13/12/2014,27/10/2014,47,0,7.78502142990379,
Logged,B North,15,NPP,13/12/2014,27/10/2014,47,0,1.14636301923804,
Logged,B North,16,NPP,13/12/2014,27/10/2014,47,0,1.61532970892634,
Logged,E,1,NPP,15/12/2014,28/10/2014,48,0.225469502713518,43.1420846964915,
Logged,E,2,NPP,15/12/2014,28/10/2014,48,0,3.06666399793613,
Logged,E,3,NPP,15/12/2014,28/10/2014,48,0,9.81332479339561,
Logged,E,4,NPP,15/12/2014,28/10/2014,48,0,5.72443946281411,
Logged,E,5,NPP,15/12/2014,28/10/2014,48,0,1.37999879907126,
Logged,E,6,NPP,15/12/2014,28/10/2014,48,0,9.34266204039543,
Logged,E,7,NPP,15/12/2014,28/10/2014,48,0.070735530263065,4.59999599690419,
Logged,E,8,NPP,15/12/2014,28/10/2014,48,0.083998442187389,4.29332959711058,
Logged,E,9,NPP,15/12/2014,28/10/2014,48,0,0.306666399793613,
Logged,E,10,NPP,15/12/2014,28/10/2014,48,0.119366207318922,11.0399903925701,
Logged,E,11,NPP,15/12/2014,28/10/2014,48,0.11494523667748,9.14888092717612,
Logged,E,12,NPP,15/12/2014,28/10/2014,48,0.389045416446855,5.26443986312369,
Logged,E,13,NPP,15/12/2014,28/10/2014,48,0.11494523667748,13.2888773243899,
Logged,E,14,NPP,15/12/2014,28/10/2014,48,0,4.61832657760717,
Logged,E,15,NPP,15/12/2014,28/10/2014,48,0.473043858634245,6.95110506198856,
Logged,E,16,NPP,15/12/2014,28/10/2014,48,0.061893588980182,7.2066603951499,
Logged,Tower,1,NPP,13/01/2015,23/10/2014,82,0.092840383470272,2.55639961771556,
Logged,Tower,2,NPP,13/01/2015,23/10/2014,82,0,0,Core empty
Logged,Tower,3,NPP,13/01/2015,23/10/2014,82,0,0.505796562837634,
Logged,Tower,4,NPP,13/01/2015,23/10/2014,82,0,0.094836855532057,
Logged,Tower,5,NPP,13/01/2015,23/10/2014,82,0,0.727082559079099,
Logged,Tower,6,NPP,13/01/2015,23/10/2014,82,0,0.474184277660282,
Logged,Tower,7,NPP,13/01/2015,23/10/2014,82,0,0.632245703547043,
Logged,Tower,8,NPP,13/01/2015,23/10/2014,82,0,0,Core empty
Logged,Tower,9,NPP,13/01/2015,23/10/2014,82,0,1.26449140709409,
Logged,Tower,10,NPP,13/01/2015,23/10/2014,82,0,0.284510566596169,
Logged,Tower,11,NPP,13/01/2015,23/10/2014,82,0.026525823848649,0.569021133192339,
Logged,Tower,12,NPP,13/01/2015,23/10/2014,82,0.238732414637843,5.02635334319899,
Logged,Tower,13,NPP,13/01/2015,23/10/2014,82,1.63575913733337,13.0211793923961,
Logged,Tower,14,NPP,13/01/2015,23/10/2014,82,0.893036069571191,9.0452798579649,
Logged,Tower,15,NPP,13/01/2015,23/10/2014,82,0.380203475163972,5.65859904674604,
Logged,Tower,16,NPP,13/01/2015,23/10/2014,82,0.389045416446855,7.77563493820153,
Old-growth,Seraya,1,NPP,05/02/2015,16/10/2014,112,0,0.265558173086301,
Old-growth,Seraya,2,NPP,05/02/2015,16/10/2014,112,0,0.024141652098755,
Old-growth,Seraya,3,NPP,05/02/2015,16/10/2014,112,0,1.59284082869052,
Old-growth,Seraya,4,NPP,05/02/2015,16/10/2014,112,0,0.976601598845588,
Old-growth,Seraya,5,NPP,05/02/2015,16/10/2014,112,0,2.63164208254649,
Old-growth,Seraya,6,NPP,05/02/2015,16/10/2014,112,0,3.2561823190767,
Old-growth,Seraya,7,NPP,05/02/2015,16/10/2014,112,0,0.337983129382565,
Old-growth,Seraya,8,NPP,05/02/2015,16/10/2014,112,0,0.869099475555168,
Old-growth,Seraya,9,NPP,05/02/2015,16/10/2014,112,0,0.704296776280422,
Old-growth,Seraya,10,NPP,05/02/2015,16/10/2014,112,0,0,Core empty
Old-growth,Seraya,10,Stock,05/02/2015,,,0.468622887992803,1.15508556756612,
Old-growth,Seraya,11,NPP,05/02/2015,16/10/2014,112,0,1.47264077802403,
Old-growth,Seraya,11,Stock,05/02/2015,,,6.66682372729384,9.43288889174805,
Old-growth,Seraya,12,NPP,05/02/2015,16/10/2014,112,0,1.46049574570109,
Old-growth,Seraya,12,Stock,05/02/2015,,,32.6532891576872,4.78525199084036,
Old-growth,Seraya,13,NPP,05/02/2015,16/10/2014,112,0,0.241416520987547,
Old-growth,Seraya,14,NPP,05/02/2015,16/10/2014,112,0,0.936369564970545,
Old-growth,Seraya,15,NPP,05/02/2015,16/10/2014,112,0,0.531116346172603,
Old-growth,Seraya,16,NPP,05/02/2015,16/10/2014,112,0,1.17815873331144,
Logged,LF,1,NPP,27/02/2015,31/10/2014,119,0.274100179769375,1.15650313459562,
Logged,LF,2,NPP,27/02/2015,31/10/2014,119,0.282942121052258,1.31978640853206,
Logged,LF,3,NPP,27/02/2015,31/10/2014,119,11.7111512291786,45.2886028668425,
Logged,LF,4,NPP,27/02/2015,31/10/2014,119,0.256416297203609,2.18518595819527,
Logged,LF,5,NPP,27/02/2015,31/10/2014,119,1.41028963461985,5.29827691004362,
Logged,LF,6,NPP,27/02/2015,31/10/2014,119,3.57214427828476,6.91370086643023,
Logged,LF,7,NPP,27/02/2015,31/10/2014,119,0.663145596216231,4.17030833387184,
Logged,LF,8,NPP,27/02/2015,31/10/2014,119,0.433255122861271,3.78434781354787,
Logged,LF,9,NPP,27/02/2015,31/10/2014,119,0,0,Core empty
Logged,LF,10,NPP,27/02/2015,31/10/2014,119,1.021244218173,5.64044260019363,
Logged,LF,10,Stock,27/02/2015,,,6.50766878420194,1.5975851834902,
Logged,LF,11,NPP,27/02/2015,31/10/2014,119,0,1.18109577879633,
Logged,LF,11,Stock,27/02/2015,,,6.29546219341275,4.49413924680034,
Logged,LF,12,NPP,27/02/2015,31/10/2014,119,0,0.691238055297007,
Logged,LF,12,Stock,27/02/2015,,,0.123787177960363,1.07212991096855,
Logged,LF,13,NPP,27/02/2015,31/10/2014,119,0,0.946577344464122,
Logged,LF,14,NPP,27/02/2015,31/10/2014,119,0.097261354111714,5.22835118879714,
Logged,LF,15,NPP,27/02/2015,31/10/2014,119,0,2.02802406498601,
Logged,LF,16,NPP,27/02/2015,31/10/2014,119,0,1.41934743650555,
Old-growth,DC1,1,Stock,18/03/2015,,,59.6609988062536,0.487785100678365,
Old-growth,DC1,2,Stock,18/03/2015,,,2.66584529678925,0.918450559410507,
Old-growth,DC1,3,Stock,18/03/2015,,,9.86318550105607,0.69867659608509,
Old-growth,DC1,4,Stock,18/03/2015,,,0.468622887992803,0.663163098946359,
Old-growth,DC1,5,Stock,18/03/2015,,,35.8673348140152,2.52022393466128,
Old-growth,DC1,6,Stock,18/03/2015,,,13.8111122838634,0.442998477607883,
Old-growth,DC1,7,Stock,18/03/2015,,,7.13544661528664,1.72347172054998,
