Forest type,Plot,Collection date,Date of the previous collection,Number of days between collections,Trap,"Trap size, m2",Leaves,Twigs,Fruit,Flower,Seed,Miscellaneous,Remarks,"Leaves, Mg C ha-1 year-1","Twigs, Mg C ha-1 year-1","Fruit, Mg C ha-1 year-1","Flower, Mg C ha-1 year-1","Seed, Mg C ha-1 year-1","Miscellaneous, Mg C ha-1 year-1","Reproductive, total, Mg C ha-1 year-1","Total, Mg C ha-1 year-1"
Logged,B North,30/03/2015,14/03/2015,16,5,0.25,2.87,0.00,0.00,0.55,0.00,0.00,,1.3094375,0,0,0.2509375,0,0,0.2509375,1.560375
Logged,B North,30/03/2015,14/03/2015,16,6,0.25,3.34,0.00,0.00,0.00,0.00,0.00,,1.523875,0,0,0,0,0,0,1.523875
Logged,B North,30/03/2015,14/03/2015,16,7,0.25,1.67,0.00,0.00,0.00,0.00,0.00,,0.7619375,0,0,0,0,0,0,0.7619375
Logged,B North,30/03/2015,14/03/2015,16,8,0.25,5.03,0.00,0.00,0.00,0.00,0.00,,2.2949375,0,0,0,0,0,0,2.2949375
Logged,B North,30/03/2015,14/03/2015,16,9,0.25,9.47,0.00,0.00,0.00,0.00,0.00,,4.3206875,0,0,0,0,0,0,4.3206875
Logged,B North,30/03/2015,14/03/2015,16,10,0.25,3.21,0.00,0.00,0.00,0.00,0.00,,1.4645625,0,0,0,0,0,0,1.4645625
Logged,B North,30/03/2015,14/03/2015,16,11,0.25,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0
Logged,B North,30/03/2015,14/03/2015,16,12,0.25,6.82,3.29,0.00,0.00,0.00,0.00,,3.111625,1.5010625,0,0,0,0,0,4.6126875
Logged,B North,30/03/2015,14/03/2015,16,13,0.25,7.62,0.00,0.00,0.00,0.00,0.00,,3.476625,0,0,0,0,0,0,3.476625
Logged,B North,30/03/2015,14/03/2015,16,14,0.25,8.68,0.00,0.00,0.00,0.00,0.00,,3.96025,0,0,0,0,0,0,3.96025
Logged,B North,30/03/2015,14/03/2015,16,15,0.25,7.24,0.00,0.00,0.00,0.00,0.00,,3.30325,0,0,0,0,0,0,3.30325
Logged,B North,30/03/2015,14/03/2015,16,16,0.25,4.87,0.00,0.00,0.29,0.00,0.00,,2.2219375,0,0,0.1323125,0,0,0.1323125,2.35425
Logged,B North,30/03/2015,14/03/2015,16,17,0.25,14.80,1.18,0.00,0.00,0.00,0.00,,6.7525,0.538375,0,0,0,0,0,7.290875
Logged,B North,30/03/2015,14/03/2015,16,18,0.25,5.96,0.00,0.00,0.00,0.00,0.00,,2.71925,0,0,0,0,0,0,2.71925
Logged,B North,30/03/2015,14/03/2015,16,19,0.25,10.32,0.61,0.00,0.00,0.00,0.00,,4.7085,0.2783125,0,0,0,0,0,4.9868125
Logged,B North,30/03/2015,14/03/2015,16,20,0.25,8.46,0.00,0.00,0.00,0.00,0.00,,3.859875,0,0,0,0,0,0,3.859875
Logged,B North,30/03/2015,14/03/2015,16,21,0.25,4.97,0.11,0.00,0.00,0.00,0.00,,2.2675625,0.0501875,0,0,0,0,0,2.31775
Logged,B North,30/03/2015,14/03/2015,16,22,0.25,4.28,0.00,0.00,0.00,0.00,0.00,,1.95275,0,0,0,0,0,0,1.95275
Logged,B North,30/03/2015,14/03/2015,16,23,0.25,7.39,0.37,0.00,0.00,0.00,0.00,,3.3716875,0.1688125,0,0,0,0,0,3.5405
Logged,B North,30/03/2015,14/03/2015,16,24,0.25,7.39,0.00,0.00,0.00,0.00,0.00,,3.3716875,0,0,0,0,0,0,3.3716875
Logged,B North,30/03/2015,14/03/2015,16,25,0.25,7.87,0.19,0.00,0.00,0.00,0.00,,3.5906875,0.0866875,0,0,0,0,0,3.677375
Logged,LF,01/04/2015,27/02/2015,33,1,0.25,18.93,0.00,0.00,0.00,0.00,0.00,,4.18754545454546,0,0,0,0,0,0,4.18754545454546
Logged,LF,01/04/2015,27/02/2015,33,2,0.25,19.49,1.53,0.00,0.00,0.00,0.00,,4.31142424242424,0.338454545454545,0,0,0,0,0,4.64987878787879
Logged,LF,01/04/2015,27/02/2015,33,3,0.25,32.60,0.51,0.00,0.00,0.00,0.00,,7.21151515151515,0.112818181818182,0,0,0,0,0,7.32433333333333
Logged,LF,01/04/2015,27/02/2015,33,4,0.25,11.29,0.61,0.00,0.00,0.00,0.00,,2.49748484848485,0.134939393939394,0,0,0,0,0,2.63242424242424
Logged,LF,01/04/2015,27/02/2015,33,5,0.25,20.37,0.00,0.00,0.00,0.00,0.00,,4.50609090909091,0,0,0,0,0,0,4.50609090909091
Logged,LF,01/04/2015,27/02/2015,33,6,0.25,36.16,0.21,0.00,0.00,0.00,0.00,,7.9990303030303,0.046454545454546,0,0,0,0,0,8.04548484848485
Logged,LF,01/04/2015,27/02/2015,33,7,0.25,19.25,0.00,0.00,0.00,0.00,0.00,,4.25833333333333,0,0,0,0,0,0,4.25833333333333
Logged,LF,01/04/2015,27/02/2015,33,8,0.25,28.76,0.00,0.00,0.00,0.00,0.00,,6.36206060606061,0,0,0,0,0,0,6.36206060606061
Logged,LF,01/04/2015,27/02/2015,33,9,0.25,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0
Logged,LF,01/04/2015,27/02/2015,33,10,0.25,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0
Logged,LF,01/04/2015,27/02/2015,33,11,0.25,20.51,0.00,0.00,0.00,0.00,0.00,,4.53706060606061,0,0,0,0,0,0,4.53706060606061
Logged,LF,01/04/2015,27/02/2015,33,12,0.25,23.90,0.00,0.00,0.00,0.00,0.00,,5.2869696969697,0,0,0,0,0,0,5.2869696969697
Logged,LF,01/04/2015,27/02/2015,33,13,0.25,23.66,0.23,0.00,0.00,0.00,0.00,,5.23387878787879,0.050878787878788,0,0,0,0,0,5.28475757575758
Logged,LF,01/04/2015,27/02/2015,33,14,0.25,0.35,0.00,0.00,0.00,0.00,0.00,,0.077424242424243,0,0,0,0,0,0,0.077424242424243
Logged,LF,01/04/2015,27/02/2015,33,15,0.25,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0
Logged,LF,01/04/2015,27/02/2015,33,16,0.25,14.81,0.00,0.00,3.76,0.00,0.00,,3.27615151515152,0,0,0.831757575757576,0,0,0.831757575757576,4.10790909090909
Logged,LF,01/04/2015,27/02/2015,33,17,0.25,15.36,0.00,0.00,0.00,0.00,0.00,,3.39781818181818,0,0,0,0,0,0,3.39781818181818
Logged,LF,01/04/2015,27/02/2015,33,18,0.25,16.93,0.83,0.00,0.00,0.00,0.00,,3.74512121212121,0.183606060606061,0,0,0,0,0,3.92872727272727
Logged,LF,01/04/2015,27/02/2015,33,19,0.25,17.12,5.61,0.00,0.00,0.00,0.00,,3.78715151515152,1.241,0,0,0,0,0,5.02815151515152
Logged,LF,01/04/2015,27/02/2015,33,20,0.25,39.65,0.27,0.00,0.00,0.00,0.00,,8.77106060606061,0.059727272727273,0,0,0,0,0,8.83078787878788
Logged,LF,01/04/2015,27/02/2015,33,21,0.25,14.30,1.32,0.00,0.37,0.00,0.00,,3.16333333333333,0.292,0,0.081848484848485,0,0,0.081848484848485,3.53718181818182
Logged,LF,01/04/2015,27/02/2015,33,22,0.25,26.35,0.46,0.00,0.00,0.00,0.00,,5.82893939393939,0.101757575757576,0,0,0,0,0,5.93069696969697
Logged,LF,01/04/2015,27/02/2015,33,23,0.25,8.83,0.00,0.00,0.00,0.00,0.00,,1.95330303030303,0,0,0,0,0,0,1.95330303030303
Logged,LF,01/04/2015,27/02/2015,33,24,0.25,17.83,0.00,0.00,0.00,0.00,0.00,,3.94421212121212,0,0,0,0,0,0,3.94421212121212
Logged,LF,01/04/2015,27/02/2015,33,25,0.25,29.15,0.00,0.00,0.00,0.00,0.00,,6.44833333333333,0,0,0,0,0,0,6.44833333333333
Logged,Tower,06/04/2015,13/03/2015,24,1,0.25,12.4,0,0,0,0,0,,3.77166666666667,0,0,0,0,0,0,3.77166666666667
Logged,Tower,06/04/2015,13/03/2015,24,2,0.25,36.61,0,0,0,0,0,,11.1355416666667,0,0,0,0,0,0,11.1355416666667
Logged,Tower,06/04/2015,13/03/2015,24,3,0.25,9.37,0,0,0,0,0,,2.85004166666667,0,0,0,0,0,0,2.85004166666667
Logged,Tower,06/04/2015,13/03/2015,24,4,0.25,37.21,3.25,0,0,0,0,,11.3180416666667,0.988541666666666,0,0,0,0,0,12.3065833333333
Logged,Tower,06/04/2015,13/03/2015,24,5,0.25,28.82,0,0,0,0,0,,8.76608333333333,0,0,0,0,0,0,8.76608333333333
Logged,Tower,06/04/2015,13/03/2015,24,6,0.25,44.95,2.45,0,0,0,0,,13.6722916666667,0.745208333333333,0,0,0,0,0,14.4175
Logged,Tower,06/04/2015,13/03/2015,24,7,0.25,44.27,0,0,0,0,0,,13.4654583333333,0,0,0,0,0,0,13.4654583333333
Logged,Tower,06/04/2015,13/03/2015,24,8,0.25,34.85,0,0,0,0,0,,10.6002083333333,0,0,0,0,0,0,10.6002083333333
Logged,Tower,06/04/2015,13/03/2015,24,9,0.25,14.1,0,0,0,0,0,,4.28875,0,0,0,0,0,0,4.28875
Logged,Tower,06/04/2015,13/03/2015,24,10,0.25,25.65,0,0,0,0,0,,7.801875,0,0,0,0,0,0,7.801875
Logged,Tower,06/04/2015,13/03/2015,24,11,0.25,42.87,0,0,0,0,0,,13.039625,0,0,0,0,0,0,13.039625
Logged,Tower,06/04/2015,13/03/2015,24,12,0.25,18.87,3.35,0,0,0,0,,5.739625,1.01895833333333,0,0,0,0,0,6.75858333333333
Logged,Tower,06/04/2015,13/03/2015,24,13,0.25,60.76,0.92,0,0,0,0,,18.4811666666667,0.279833333333333,0,0,0,0,0,18.761
Logged,Tower,06/04/2015,13/03/2015,24,14,0.25,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Logged,Tower,06/04/2015,13/03/2015,24,15,0.25,42.8,0,0,0,0,0,,13.0183333333333,0,0,0,0,0,0,13.0183333333333
Logged,Tower,06/04/2015,13/03/2015,24,16,0.25,7.73,0,0,0,0,0,,2.35120833333333,0,0,0,0,0,0,2.35120833333333
Logged,Tower,06/04/2015,13/03/2015,24,17,0.25,28.27,0,0,0,0,0,,8.59879166666667,0,0,0,0,0,0,8.59879166666667
Logged,Tower,06/04/2015,13/03/2015,24,18,0.25,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Logged,Tower,06/04/2015,13/03/2015,24,19,0.25,34.76,0,0,0,0,0,,10.5728333333333,0,0,0,0,0,0,10.5728333333333
Logged,Tower,06/04/2015,13/03/2015,24,20,0.25,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Logged,Tower,06/04/2015,13/03/2015,24,21,0.25,23.56,0.65,0,0,0,0,,7.16616666666667,0.197708333333333,0,0,0,0,0,7.363875
Logged,Tower,06/04/2015,13/03/2015,24,22,0.25,11.93,2.15,0,0,2.08,0,,3.62870833333333,0.653958333333333,0,0,0.632666666666667,0,0.632666666666667,4.91533333333333
Logged,Tower,06/04/2015,13/03/2015,24,23,0.25,11.7,0,0,0,0,0,,3.55875,0,0,0,0,0,0,3.55875
Logged,Tower,06/04/2015,13/03/2015,24,24,0.25,13.33,0,0,0,0,0,,4.05454166666667,0,0,0,0,0,0,4.05454166666667
Logged,Tower,06/04/2015,13/03/2015,24,25,0.25,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Logged,E,07/04/2015,11/03/2015,27,1,0.25,31.24,0.41,0.00,0.00,0.00,0.00,,8.44637037037037,0.110851851851852,0,0,0,0,0,8.55722222222222
Logged,E,07/04/2015,11/03/2015,27,2,0.25,18.70,0.43,0.00,0.00,0.00,0.00,,5.05592592592593,0.116259259259259,0,0,0,0,0,5.17218518518518
Logged,E,07/04/2015,11/03/2015,27,3,0.25,12.87,2.13,0.00,0.00,0.00,0.00,,3.47966666666667,0.575888888888889,0,0,0,0,0,4.05555555555556
Logged,E,07/04/2015,11/03/2015,27,4,0.25,27.01,0.00,0.00,0.00,0.00,0.00,,7.3027037037037,0,0,0,0,0,0,7.3027037037037
Logged,E,07/04/2015,11/03/2015,27,5,0.25,26.13,0.30,0.00,0.00,0.00,0.00,,7.06477777777778,0.081111111111111,0,0,0,0,0,7.14588888888889
Logged,E,07/04/2015,11/03/2015,27,6,0.25,23.75,1.82,0.00,0.00,0.00,0.00,,6.4212962962963,0.492074074074074,0,0,0,0,0,6.91337037037037
Logged,E,07/04/2015,11/03/2015,27,7,0.25,32.30,0.90,0.00,0.00,0.00,0.00,,8.73296296296296,0.243333333333333,0,0,0,0,0,8.9762962962963
Logged,E,07/04/2015,11/03/2015,27,8,0.25,28.12,0.00,0.00,0.00,0.00,0.00,,7.60281481481482,0,0,0,0,0,0,7.60281481481482
Logged,E,07/04/2015,11/03/2015,27,9,0.25,40.13,1.53,0.00,0.00,0.00,0.00,,10.849962962963,0.413666666666667,0,0,0,0,0,11.2636296296296
Logged,E,07/04/2015,11/03/2015,27,10,0.25,5.88,0.00,0.00,0.00,0.00,0.00,,1.58977777777778,0,0,0,0,0,0,1.58977777777778
Logged,E,07/04/2015,11/03/2015,27,11,0.25,23.85,0.00,0.00,0.00,0.00,0.00,,6.44833333333333,0,0,0,0,0,0,6.44833333333333
Logged,E,07/04/2015,11/03/2015,27,12,0.25,10.49,0.00,0.00,0.00,0.00,0.00,,2.83618518518518,0,0,0,0,0,0,2.83618518518518
Logged,E,07/04/2015,11/03/2015,27,13,0.25,16.63,0.78,0.00,0.00,0.00,0.00,,4.49625925925926,0.210888888888889,0,0,0,0,0,4.70714814814815
Logged,E,07/04/2015,11/03/2015,27,14,0.25,13.51,0.00,0.00,0.00,0.00,0.00,,3.6527037037037,0,0,0,0,0,0,3.6527037037037
Logged,E,07/04/2015,11/03/2015,27,15,0.25,29.13,0.00,0.00,0.65,0.00,0.00,,7.87588888888889,0,0,0.175740740740741,0,0,0.175740740740741,8.05162962962963
Logged,E,07/04/2015,11/03/2015,27,16,0.25,28.47,0.00,0.00,0.00,0.00,0.00,,7.69744444444444,0,0,0,0,0,0,7.69744444444444
Logged,E,07/04/2015,11/03/2015,27,17,0.25,16.56,1.22,0.00,0.00,0.00,0.00,,4.47733333333333,0.329851851851852,0,0,0,0,0,4.80718518518518
Logged,E,07/04/2015,11/03/2015,27,18,0.25,13.04,3.17,0.00,0.00,0.00,0.00,,3.52562962962963,0.857074074074074,0,0,0,0,0,4.3827037037037
Logged,E,07/04/2015,11/03/2015,27,19,0.25,15.07,0.00,0.00,0.00,0.00,0.00,,4.07448148148148,0,0,0,0,0,0,4.07448148148148
Logged,E,07/04/2015,11/03/2015,27,20,0.25,13.05,2.21,0.00,11.95,0.00,0.00,,3.52833333333333,0.597518518518519,0,3.23092592592593,0,0,3.23092592592593,7.35677777777778
Logged,E,07/04/2015,11/03/2015,27,21,0.25,13.25,0.91,0.00,0.00,0.00,0.00,,3.58240740740741,0.246037037037037,0,0,0,0,0,3.82844444444444
Logged,E,07/04/2015,11/03/2015,27,22,0.25,9.12,0.00,0.00,0.00,0.00,0.00,,2.46577777777778,0,0,0,0,0,0,2.46577777777778
Logged,E,07/04/2015,11/03/2015,27,23,0.25,25.57,6.31,0.00,0.00,0.00,0.00,,6.91337037037037,1.70603703703704,0,0,0,0,0,8.61940740740741
Logged,E,07/04/2015,11/03/2015,27,24,0.25,15.01,0.21,0.00,0.36,0.00,0.00,,4.05825925925926,0.056777777777778,0,0.097333333333333,0,0,0.097333333333333,4.21237037037037
Logged,E,07/04/2015,11/03/2015,27,25,0.25,12.81,0.00,0.00,0.00,0.00,0.00,,3.46344444444444,0,0,0,0,0,0,3.46344444444444
Logged,B South,08/04/2015,12/03/2015,27,1,0.25,13.93,0.31,0.00,2.65,0.00,0.00,,3.76625925925926,0.083814814814815,0,0.716481481481481,0,0,0.716481481481481,4.56655555555556
Logged,B South,08/04/2015,12/03/2015,27,2,0.25,7.55,2.94,0.00,0.00,0.00,0.00,,2.0412962962963,0.794888888888889,0,0,0,0,0,2.83618518518519
Logged,B South,08/04/2015,12/03/2015,27,3,0.25,4.54,0.00,0.00,0.00,0.00,0.00,,1.22748148148148,0,0,0,0,0,0,1.22748148148148
Logged,B South,08/04/2015,12/03/2015,27,4,0.25,23.16,6.24,0.00,2.26,0.00,0.00,,6.26177777777778,1.68711111111111,0,0.611037037037037,0,0,0.611037037037037,8.55992592592593
Logged,B South,08/04/2015,12/03/2015,27,5,0.25,38.02,0.06,0.00,5.10,0.00,0.00,,10.2794814814815,0.016222222222222,0,1.37888888888889,0,0,1.37888888888889,11.6745925925926
Logged,B South,08/04/2015,12/03/2015,27,6,0.25,9.88,1.23,0.00,0.00,0.00,0.00,,2.67125925925926,0.332555555555556,0,0,0,0,0,3.00381481481481
Logged,B South,08/04/2015,12/03/2015,27,7,0.25,16.02,3.71,1.25,0.00,0.19,0.00,,4.33133333333333,1.00307407407407,0.337962962962963,0,0.05137037037037,0,0.389333333333333,5.72374074074074
Logged,B South,08/04/2015,12/03/2015,27,8,0.25,9.89,3.58,0.00,0.00,0.00,0.00,,2.67396296296296,0.967925925925926,0,0,0,0,0,3.64188888888889
Logged,B South,08/04/2015,12/03/2015,27,9,0.25,32.19,1.80,0.00,0.00,0.00,0.00,,8.70322222222222,0.486666666666667,0,0,0,0,0,9.18988888888889
Logged,B South,08/04/2015,12/03/2015,27,10,0.25,7.50,4.13,0.00,0.00,0.00,0.00,,2.02777777777778,1.11662962962963,0,0,0,0,0,3.14440740740741
Logged,B South,08/04/2015,12/03/2015,27,11,0.25,22.33,0.75,0.00,0.00,0.00,0.00,,6.03737037037037,0.202777777777778,0,0,0,0,0,6.24014814814815
Logged,B South,08/04/2015,12/03/2015,27,12,0.25,10.74,0.00,0.00,0.00,0.00,0.00,,2.90377777777778,0,0,0,0,0,0,2.90377777777778
Logged,B South,08/04/2015,12/03/2015,27,13,0.25,0.72,0.00,0.00,0.00,0.00,0.00,,0.194666666666667,0,0,0,0,0,0,0.194666666666667
Logged,B South,08/04/2015,12/03/2015,27,14,0.25,3.37,0.00,0.00,0.00,0.00,0.00,,0.911148148148148,0,0,0,0,0,0,0.911148148148148
Logged,B South,08/04/2015,12/03/2015,27,15,0.25,11.21,0.00,0.00,0.00,0.00,0.00,,3.03085185185185,0,0,0,0,0,0,3.03085185185185
Logged,B South,08/04/2015,12/03/2015,27,16,0.25,25.14,0.00,0.00,0.00,0.00,0.00,,6.79711111111111,0,0,0,0,0,0,6.79711111111111
Logged,B South,08/04/2015,12/03/2015,27,17,0.25,22.00,0.00,0.00,0.00,0.00,0.00,,5.94814814814815,0,0,0,0,0,0,5.94814814814815
Logged,B South,08/04/2015,12/03/2015,27,18,0.25,11.52,0.63,0.00,1.38,0.00,0.00,,3.11466666666667,0.170333333333333,0,0.373111111111111,0,0,0.373111111111111,3.65811111111111
Logged,B South,08/04/2015,12/03/2015,27,19,0.25,17.04,0.41,0.00,0.00,0.00,0.00,,4.60711111111111,0.110851851851852,0,0,0,0,0,4.71796296296296
Logged,B South,08/04/2015,12/03/2015,27,20,0.25,43.57,1.55,0.00,0.00,0.00,0.00,,11.780037037037,0.419074074074074,0,0,0,0,0,12.1991111111111
Logged,B South,08/04/2015,12/03/2015,27,21,0.25,38.43,6.31,0.00,0.73,0.00,0.00,,10.3903333333333,1.70603703703704,0,0.19737037037037,0,0,0.19737037037037,12.2937407407407
Logged,B South,08/04/2015,12/03/2015,27,22,0.25,4.51,0.00,0.00,0.00,0.00,0.00,,1.21937037037037,0,0,0,0,0,0,1.21937037037037
Logged,B South,08/04/2015,12/03/2015,27,23,0.25,13.27,0.00,0.00,0.00,0.00,0.00,,3.58781481481481,0,0,0,0,0,0,3.58781481481481
Logged,B South,08/04/2015,12/03/2015,27,24,0.25,5.39,0.00,0.00,0.00,0.00,0.00,,1.4572962962963,0,0,0,0,0,0,1.4572962962963
Logged,B South,08/04/2015,12/03/2015,27,25,0.25,15.21,0.32,0.00,0.00,0.00,0.00,,4.11233333333333,0.086518518518519,0,0,0,0,0,4.19885185185185
Logged,Tower,13/04/2015,06/04/2015,7,1,0.25,3.63,0,0,0,0,0,,3.78557142857143,0,0,0,0,0,0,3.78557142857143
Logged,Tower,13/04/2015,06/04/2015,7,2,0.25,0.08,0.13,0,0.73,0,0.69,,0.083428571428572,0.135571428571429,0,0.761285714285714,0,0.719571428571429,0.761285714285714,1.69985714285714
Logged,Tower,13/04/2015,06/04/2015,7,3,0.25,0,0,0.09,0.4,0,0,,0,0,0.093857142857143,0.417142857142857,0,0,0.511,0.511
Logged,Tower,13/04/2015,06/04/2015,7,4,0.25,0.53,0,0,0.04,0,0,,0.552714285714286,0,0,0.041714285714286,0,0,0.041714285714286,0.594428571428571
Logged,Tower,13/04/2015,06/04/2015,7,5,0.25,0.26,0.04,0.06,0,0,0,,0.271142857142857,0.041714285714286,0.062571428571429,0,0,0,0.062571428571429,0.375428571428571
Logged,Tower,13/04/2015,06/04/2015,7,6,0.25,0.44,0.51,0,0,0,0,,0.458857142857143,0.531857142857143,0,0,0,0,0,0.990714285714286
Logged,Tower,13/04/2015,06/04/2015,7,7,0.25,0.18,7.13,0,0,0,0,,0.187714285714286,7.43557142857143,0,0,0,0,0,7.62328571428571
Logged,Tower,13/04/2015,06/04/2015,7,8,0.25,4.85,0.48,0,0,0,0,,5.05785714285714,0.500571428571428,0,0,0,0,0,5.55842857142857
Logged,Tower,13/04/2015,06/04/2015,7,9,0.25,0.02,0,0.02,0,0,0.2,,0.020857142857143,0,0.020857142857143,0,0,0.208571428571429,0.020857142857143,0.250285714285714
Logged,Tower,13/04/2015,06/04/2015,7,10,0.25,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Logged,Tower,13/04/2015,06/04/2015,7,11,0.25,0.11,0,0,0,0,0,,0.114714285714286,0,0,0,0,0,0,0.114714285714286
Logged,Tower,13/04/2015,06/04/2015,7,12,0.25,0.04,0.1,0,0,0,0,,0.041714285714286,0.104285714285714,0,0,0,0,0,0.146
Logged,Tower,13/04/2015,06/04/2015,7,13,0.25,0.07,1.25,0,0.2,0,0,,0.073,1.30357142857143,0,0.208571428571429,0,0,0.208571428571429,1.58514285714286
Logged,Tower,13/04/2015,06/04/2015,7,14,0.25,0.06,0.2,0,0,0,0,,0.062571428571429,0.208571428571429,0,0,0,0,0,0.271142857142857
Logged,Tower,13/04/2015,06/04/2015,7,15,0.25,0.45,11.05,0,0.69,0,1.25,,0.469285714285714,11.5235714285714,0,0.719571428571429,0,1.30357142857143,0.719571428571429,14.016
Logged,Tower,13/04/2015,06/04/2015,7,16,0.25,0.06,0.04,0,0,0,0,,0.062571428571429,0.041714285714286,0,0,0,0,0,0.104285714285714
Logged,Tower,13/04/2015,06/04/2015,7,17,0.25,0.23,0.15,0,0,0,0,,0.239857142857143,0.156428571428571,0,0,0,0,0,0.396285714285714
Logged,Tower,13/04/2015,06/04/2015,7,18,0.25,0.01,0,0,0,0,0,,0.010428571428572,0,0,0,0,0,0,0.010428571428572
Logged,Tower,13/04/2015,06/04/2015,7,19,0.25,4.15,0.21,0,0,0,0.36,,4.32785714285714,0.219,0,0,0,0.375428571428571,0,4.92228571428571
Logged,Tower,13/04/2015,06/04/2015,7,20,0.25,0.28,2.38,0,0,0,0.29,,0.292,2.482,0,0,0,0.302428571428571,0,3.07642857142857
Logged,Tower,13/04/2015,06/04/2015,7,21,0.25,0.12,0.19,0,0,0,0,,0.125142857142857,0.198142857142857,0,0,0,0,0,0.323285714285714
Logged,Tower,13/04/2015,06/04/2015,7,22,0.25,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Logged,Tower,13/04/2015,06/04/2015,7,23,0.25,0.84,0.07,0,0.06,0,0,,0.876,0.073,0,0.062571428571429,0,0,0.062571428571429,1.01157142857143
Logged,Tower,13/04/2015,06/04/2015,7,24,0.25,0.08,0.39,0,0,0,0,,0.083428571428572,0.406714285714286,0,0,0,0,0,0.490142857142857
Logged,Tower,13/04/2015,06/04/2015,7,25,0.25,0.4,0.79,0,0,0,0,,0.417142857142857,0.823857142857143,0,0,0,0,0,1.241
Old-growth,DC1,14/04/2015,26/03/2015,19,1,0.25,13.86,0.00,0.00,0.00,0.00,0.00,,5.32515789473684,0,0,0,0,0,0,5.32515789473684
Old-growth,DC1,14/04/2015,26/03/2015,19,2,0.25,14.40,3.10,0.00,0.00,0.00,0.00,,5.53263157894737,1.19105263157895,0,0,0,0,0,6.72368421052632
Old-growth,DC1,14/04/2015,26/03/2015,19,3,0.25,18.70,1.20,0.00,0.00,0.00,0.00,,7.18473684210526,0.461052631578947,0,0,0,0,0,7.64578947368421
Old-growth,DC1,14/04/2015,26/03/2015,19,4,0.25,23.24,1.88,0.00,0.00,0.00,0.00,,8.92905263157895,0.722315789473684,0,0,0,0,0,9.65136842105263
Old-growth,DC1,14/04/2015,26/03/2015,19,5,0.25,10.46,0.00,0.00,0.00,0.00,0.00,,4.01884210526316,0,0,0,0,0,0,4.01884210526316
Old-growth,DC1,14/04/2015,26/03/2015,19,6,0.25,9.59,2.33,0.00,0.00,0.00,0.00,,3.68457894736842,0.89521052631579,0,0,0,0,0,4.57978947368421
Old-growth,DC1,14/04/2015,26/03/2015,19,7,0.25,22.16,0.00,0.00,0.00,0.00,0.00,,8.51410526315789,0,0,0,0,0,0,8.51410526315789
Old-growth,DC1,14/04/2015,26/03/2015,19,8,0.25,11.10,2.10,0.00,0.00,0.00,0.00,,4.26473684210526,0.806842105263158,0,0,0,0,0,5.07157894736842
Old-growth,DC1,14/04/2015,26/03/2015,19,9,0.25,17.10,1.80,0.00,0.00,0.00,0.00,,6.57,0.691578947368421,0,0,0,0,0,7.26157894736842
Old-growth,DC1,14/04/2015,26/03/2015,19,10,0.25,13.86,1.77,0.00,0.00,0.00,0.00,,5.32515789473684,0.680052631578947,0,0,0,0,0,6.00521052631579
Old-growth,DC1,14/04/2015,26/03/2015,19,11,0.25,18.20,1.80,0.00,0.00,0.00,0.00,,6.99263157894737,0.691578947368421,0,0,0,0,0,7.68421052631579
Old-growth,DC1,14/04/2015,26/03/2015,19,12,0.25,16.60,0.00,0.00,0.00,0.00,0.00,,6.37789473684211,0,0,0,0,0,0,6.37789473684211
Old-growth,DC1,14/04/2015,26/03/2015,19,13,0.25,18.18,1.85,0.00,0.00,0.00,0.00,,6.98494736842105,0.71078947368421,0,0,0,0,0,7.69573684210526
Old-growth,DC1,14/04/2015,26/03/2015,19,14,0.25,12.40,2.14,0.00,0.00,0.00,0.00,,4.76421052631579,0.82221052631579,0,0,0,0,0,5.58642105263158
Old-growth,DC1,14/04/2015,26/03/2015,19,15,0.25,13.14,1.20,0.00,0.00,0.00,0.00,,5.04852631578947,0.461052631578947,0,0,0,0,0,5.50957894736842
Old-growth,DC1,14/04/2015,26/03/2015,19,16,0.25,9.76,0.00,0.00,0.00,0.00,0.00,,3.7498947368421,0,0,0,0,0,0,3.7498947368421
Old-growth,DC1,14/04/2015,26/03/2015,19,17,0.25,17.30,1.60,0.00,0.00,0.00,0.00,,6.64684210526316,0.614736842105263,0,0,0,0,0,7.26157894736842
Old-growth,DC1,14/04/2015,26/03/2015,19,18,0.25,10.53,2.60,0.00,0.00,0.00,0.00,,4.04573684210526,0.998947368421053,0,0,0,0,0,5.04468421052632
Old-growth,DC1,14/04/2015,26/03/2015,19,19,0.25,6.87,1.19,0.00,0.00,0.00,0.00,,2.63952631578947,0.45721052631579,0,0,0,0,0,3.09673684210526
Old-growth,DC1,14/04/2015,26/03/2015,19,20,0.25,19.30,0.26,0.00,0.00,0.00,0.00,,7.41526315789474,0.099894736842105,0,0,0,0,0,7.51515789473684
